episode,step,id_sat,visilbiltys,connexions,completed,completed_reward,aquisition_loss,requests_loss
2,4638,245,20,14,15,48,0,20
2,4639,256,29,19,19,50,0,54
2,4640,284,22,13,15,50,0,66
2,4641,348,7,5,5,15,0,14
2,4642,245,20,14,15,48,0,20
2,4643,305,22,12,13,39,0,73
2,4644,250,20,13,13,30,0,54
2,4645,305,22,12,13,39,0,73
2,4646,307,16,9,9,26,0,0
2,4647,305,22,12,13,39,0,73
2,4648,307,16,9,9,26,0,0
2,4649,252,23,16,17,44,0,36
2,4650,287,28,13,14,31,0,59
2,4651,354,21,16,16,43,0,13
2,4652,270,24,18,18,48,0,46
2,4653,270,24,18,18,48,0,46
2,4654,287,29,13,14,31,0,59
2,4655,257,28,18,20,54,0,48
2,4656,284,23,14,16,52,0,67
2,4657,284,23,14,16,52,0,67
2,4658,262,45,29,34,89,0,67
2,4659,284,23,14,16,52,0,67
2,4660,262,45,29,34,89,0,67
2,4661,262,45,29,34,89,0,67
2,4662,305,23,13,14,43,0,73
2,4663,305,23,13,14,43,0,73
2,4664,305,23,13,14,43,0,73
2,4665,305,23,13,14,43,0,73
2,4666,278,23,16,17,49,0,49
2,4667,278,23,16,17,49,0,49
2,4668,332,48,29,31,86,0,59
2,4669,332,48,29,31,86,0,59
2,4670,270,25,19,19,51,0,46
2,4671,270,25,19,19,51,0,46
2,4672,270,25,19,19,51,0,46
2,4673,247,29,14,14,51,4.0,142
2,4674,270,25,19,19,51,0,46
2,4675,357,44,31,31,78,0,103
2,4676,247,29,14,14,51,4.0,142
2,4677,270,25,19,19,51,0,46
2,4678,357,44,31,31,78,0,103
2,4679,247,29,14,14,51,4.0,142
2,4680,357,44,31,31,78,0,103
2,4681,247,29,14,14,51,4.0,142
2,4682,357,44,31,31,78,0,103
2,4683,293,41,25,25,89,3.5,83
2,4684,293,41,25,25,89,3.5,83
2,4685,255,6,3,3,7,0,0
2,4686,274,21,14,16,44,0,71
2,4687,293,41,25,25,89,3.5,83
2,4688,281,19,12,15,31,0,47
2,4689,338,25,20,21,57,0,21
2,4690,284,24,15,17,54,0,71
2,4691,305,24,14,15,46,0,77
2,4692,299,31,18,18,53,0,28
2,4693,301,21,13,14,39,0,32
2,4694,299,31,18,18,53,0,28
2,4695,345,25,22,22,59,0,38
2,4696,244,31,20,23,63,0,31
2,4697,264,23,12,16,44,0,46
2,4698,299,31,18,18,53,0,28
2,4699,328,24,12,12,38,2.0,40
2,4700,345,25,22,22,59,0,38
2,4701,254,23,13,18,48,0,82
2,4702,299,31,18,18,53,0,28
2,4703,329,23,16,22,57,0,67
2,4704,345,25,22,22,59,0,38
2,4705,340,29,18,21,57,0.5,62
2,4706,247,29,14,14,51,4.0,142
2,4707,267,33,20,20,51,0,113
2,4708,324,25,12,12,45,3.5,82
2,4709,340,29,18,21,57,0.5,62
2,4710,341,25,11,11,43,3.5,91
2,4711,340,29,18,21,57,0.5,62
2,4712,339,21,14,17,38,0,21
2,4713,339,21,14,17,38,0,21
2,4714,339,21,14,17,38,0,21
2,4715,339,21,14,17,38,0,21
2,4716,339,21,14,17,38,0,21
2,4717,264,23,12,16,44,0,46
2,4718,317,22,15,16,43,0,28
2,4719,317,22,15,16,43,0,28
2,4720,250,21,14,14,32,0,59
2,4721,340,30,19,22,59,0.5,62
2,4722,250,21,14,14,32,0,59
2,4723,256,30,20,20,54,0,60
2,4724,250,21,14,14,32,0,59
2,4725,253,45,26,27,74,0,112
2,4726,292,25,17,19,55,0,123
2,4727,329,23,16,22,57,0,67
2,4728,329,23,16,22,57,0,67
2,4729,240,22,15,16,53,0,62
2,4730,255,6,3,3,7,0,0
2,4731,352,20,17,21,53,0,81
2,4732,274,22,15,17,46,0,73
2,4733,313,30,17,17,43,0,81
2,4734,284,25,16,18,55,0,71
2,4735,284,25,16,18,55,0,71
2,4736,339,22,15,18,40,0,21
2,4737,240,22,15,16,53,0,62
2,4738,329,24,17,23,58,0,67
2,4739,352,20,17,21,53,0,81
2,4740,329,24,17,23,58,0,67
2,4741,248,18,13,14,32,0.5,23
2,4742,258,25,14,16,42,0,61
2,4743,267,33,21,21,55,0,113
2,4744,290,32,22,27,82,0.5,92
2,4745,324,25,13,13,49,3.5,85
2,4746,258,25,14,16,42,0,61
2,4747,248,18,13,14,32,0.5,23
2,4748,258,25,14,16,42,0,61
2,4749,258,25,14,16,42,0,61
2,4750,258,25,14,16,42,0,61
2,4751,258,25,14,16,42,0,61
2,4752,267,34,21,21,55,0,113
2,4753,290,32,23,28,86,0.5,92
2,4754,258,25,14,16,42,0,61
2,4755,267,34,21,21,55,0,113
2,4756,342,38,26,30,85,0,15
2,4757,342,38,26,30,85,0,15
2,4758,342,38,26,30,85,0,15
2,4759,265,44,30,33,81,0,106
2,4760,279,25,17,19,53,0,58
2,4761,286,30,22,25,66,0,109
2,4762,290,32,23,29,90,0.5,92
2,4763,306,23,16,18,48,0,31
2,4764,306,23,16,18,48,0,31
2,4765,353,26,19,21,55,0,126
2,4766,356,32,21,23,58,0,146
2,4767,293,42,26,26,92,3.5,84
2,4768,353,26,20,22,59,0,126
2,4769,356,33,22,24,62,0,147
2,4770,356,33,22,24,62,0,147
2,4771,356,33,22,24,62,0,147
2,4772,339,23,16,19,41,0,21
2,4773,353,26,20,23,63,0,129
2,4774,356,33,22,24,62,0,147
2,4775,328,25,13,13,42,2.0,43
2,4776,359,16,13,14,46,0,38
2,4777,270,26,20,20,54,0,46
2,4778,275,22,13,18,43,0,59
2,4779,292,26,18,20,58,0,123
2,4780,270,26,20,20,54,0,46
2,4781,275,22,13,18,43,0,59
2,4782,353,27,20,23,63,0,129
2,4783,275,22,13,18,43,0,59
2,4784,353,27,20,23,63,0,129
2,4785,275,22,13,18,43,0,59
2,4786,310,29,18,18,48,0,59
2,4787,359,16,14,15,49,0,38
2,4788,275,22,13,18,43,0,59
2,4789,310,29,18,18,48,0,59
2,4790,275,22,13,18,43,0,59
2,4791,309,26,17,20,52,1.0,60
2,4792,359,16,14,16,51,0,38
2,4793,275,22,13,18,43,0,59
2,4794,309,26,17,20,52,1.0,60
2,4795,309,26,17,20,52,1.0,60
2,4796,309,26,17,20,52,1.0,60
2,4797,346,17,13,15,36,0,12
2,4798,359,17,14,16,51,0,38
2,4799,346,17,13,15,36,0,12
2,4800,250,22,15,15,33,0,65
2,4801,346,17,13,15,36,0,12
2,4802,351,26,18,18,49,0,97
2,4803,354,22,17,17,44,0,17
2,4804,255,9,4,4,11,0,0
2,4805,253,46,27,28,76,0,112
2,4806,277,26,19,19,50,0,28
2,4807,286,30,23,26,70,0,109
2,4808,301,22,14,15,42,0,32
2,4809,286,31,23,26,70,0,109
2,4810,253,46,28,29,78,0,112
2,4811,253,46,28,30,79,0,112
2,4812,358,25,17,17,39,0,55
2,4813,253,47,28,30,79,0,112
2,4814,253,47,28,30,79,0,112
2,4815,253,47,28,30,79,0,112
2,4816,253,47,28,30,79,0,112
2,4817,249,22,14,14,41,0,42
2,4818,291,26,19,22,57,0,26
2,4819,342,39,27,31,87,0,15
2,4820,342,39,27,31,87,0,15
2,4821,358,26,18,18,42,0,57
2,4822,342,39,27,31,87,0,15
2,4823,358,26,18,18,42,0,57
2,4824,342,39,27,31,87,0,15
2,4825,342,39,27,31,87,0,15
2,4826,353,28,21,24,67,0,131
2,4827,249,22,15,15,45,0,42
2,4828,249,22,15,16,48,0,42
2,4829,291,27,20,23,60,0,26
2,4830,249,22,15,17,50,0,42
2,4831,342,40,28,32,91,0,15
2,4832,249,22,15,18,52,0,42
2,4833,276,36,25,25,70,0,110
2,4834,342,40,28,32,91,0,15
2,4835,249,22,15,19,54,0,42
2,4836,276,36,25,25,70,0,110
2,4837,249,23,15,19,54,0,42
2,4838,249,23,15,19,54,0,42
2,4839,249,23,15,19,54,0,42
2,4840,299,32,19,19,57,0,28
2,4841,244,32,21,24,65,0,31
2,4842,332,49,30,32,88,0,62
2,4843,265,45,31,34,84,0,112
2,4844,356,34,23,25,65,0,150
2,4845,292,27,19,21,62,0,138
2,4846,305,25,15,16,49,0,77
2,4847,292,27,19,21,62,0,138
2,4848,305,25,15,16,49,0,77
2,4849,313,31,18,18,47,0,85
2,4850,292,27,19,21,62,0,138
2,4851,313,31,18,18,47,0,85
2,4852,356,34,23,25,65,0,150
2,4853,356,34,23,25,65,0,151
2,4854,258,26,15,17,46,0,61
2,4855,276,36,26,26,74,0,114
2,4856,303,23,15,18,50,0,72
2,4857,335,37,20,28,76,0,145
2,4858,258,26,15,17,46,0,61
2,4859,303,23,15,18,50,0,72
2,4860,335,37,20,28,76,0,145
2,4861,276,37,26,26,74,0,118
2,4862,282,28,18,18,55,0,62
2,4863,352,21,17,21,53,0,81
2,4864,332,50,30,32,88,0,62
2,4865,326,39,22,24,64,0,125
2,4866,328,27,14,14,45,2.0,48
2,4867,332,50,30,32,88,0,62
2,4868,326,39,22,24,64,0,125
2,4869,335,37,21,29,80,0,145
2,4870,335,37,21,30,84,0,145
2,4871,338,26,21,22,60,0,24
2,4872,316,27,18,20,53,0,73
2,4873,335,37,21,31,88,0,145
2,4874,316,27,18,20,53,0,73
2,4875,258,27,16,18,49,0,61
2,4876,335,38,21,31,88,0,145
2,4877,335,38,21,31,88,0,145
2,4878,276,38,27,27,78,0,119
2,4879,293,44,27,27,96,4.5,92
2,4880,336,20,16,16,46,0,51
2,4881,353,29,22,25,70,0,131
2,4882,293,44,27,27,96,4.5,92
2,4883,291,28,21,24,63,0,26
2,4884,291,28,21,24,63,0,26
2,4885,342,41,29,33,93,0,15
2,4886,270,27,21,21,57,0,46
2,4887,291,28,21,24,63,0,26
2,4888,359,18,15,17,53,0,38
2,4889,336,20,16,16,46,0,51
2,4890,353,29,23,26,72,0,131
2,4891,356,35,24,26,68,0,152
2,4892,356,35,24,26,68,0,152
2,4893,356,35,24,26,68,0,155
2,4894,356,35,24,26,68,0,156
2,4895,356,35,24,26,68,0,156
2,4896,259,39,19,24,69,0,153
2,4897,260,39,26,28,65,0,96
2,4898,272,36,20,22,66,0,102
2,4899,273,47,28,30,93,0,67
2,4900,280,32,19,21,62,0,141
2,4901,291,29,22,25,66,0,26
2,4902,314,26,19,20,55,0.5,85
2,4903,337,49,29,38,98,0,94
2,4904,291,29,22,25,66,0,26
2,4905,240,23,16,17,57,0,68
2,4906,326,40,23,25,68,0,126
2,4907,240,23,16,17,57,0,68
2,4908,251,30,23,26,71,0,49
2,4909,326,40,23,25,68,0,126
2,4910,352,22,18,22,57,0,81
2,4911,251,30,23,26,71,0,49
2,4912,309,27,18,21,54,1.0,71
2,4913,309,27,18,21,54,1.0,71
2,4914,310,30,19,19,50,0,59
2,4915,275,23,14,19,45,0,62
2,4916,310,30,19,19,50,0,59
2,4917,339,25,17,20,43,0,25
2,4918,272,36,20,22,66,0,102
2,4919,275,23,14,19,45,0,62
2,4920,280,32,20,22,66,0,141
2,4921,337,49,29,38,98,0,94
2,4922,275,23,14,19,45,0,62
2,4923,272,36,20,22,66,0,106
2,4924,275,23,14,19,45,0,62
2,4925,272,36,20,22,66,0,106
2,4926,275,23,14,19,45,0,62
2,4927,280,33,20,22,66,0,141
2,4928,272,36,20,22,66,0,106
2,4929,275,23,14,19,45,0,62
2,4930,280,33,20,22,66,0,141
2,4931,288,25,15,21,56,0,52
2,4932,313,32,19,19,51,0,90
2,4933,306,25,17,19,50,0,34
2,4934,272,36,21,23,70,0,106
2,4935,280,33,20,22,66,0,141
2,4936,306,25,17,19,50,0,34
2,4937,249,24,16,20,56,0,42
2,4938,280,33,20,22,66,0,141
2,4939,249,24,16,20,56,0,42
2,4940,249,24,16,20,56,0,42
2,4941,249,24,16,20,56,0,42
2,4942,249,24,16,20,56,0,42
2,4943,258,28,17,19,52,0,64
2,4944,273,50,29,31,96,0,67
2,4945,275,24,15,20,49,0,62
2,4946,275,24,15,20,49,0,62
2,4947,252,24,17,18,45,0,39
2,4948,284,26,17,19,57,0,74
2,4949,276,39,28,28,82,0,123
2,4950,342,42,30,34,95,0,15
2,4951,318,22,13,15,48,0,61
2,4952,310,31,20,20,54,0,59
2,4953,310,31,20,20,54,0,59
2,4954,298,51,34,34,97,0,31
2,4955,259,40,20,25,73,0,153
2,4956,260,40,26,28,65,0,96
2,4957,353,30,23,27,74,0,131
2,4958,259,40,20,25,73,0,153
2,4959,260,40,26,28,65,0,96
2,4960,346,18,14,16,40,0,13
2,4961,339,26,18,21,45,0,25
2,4962,346,18,14,16,40,0,13
2,4963,244,33,22,25,66,0,31
2,4964,316,28,19,21,56,0,73
2,4965,332,51,31,33,91,0,64
2,4966,332,51,31,33,91,0,64
2,4967,241,37,20,23,49,0,89
2,4968,247,30,14,14,51,4.0,159
2,4969,280,33,21,23,69,0,143
2,4970,349,7,4,4,14,0,0
2,4971,247,30,14,14,51,4.0,159
2,4972,259,40,21,26,77,0,156
2,4973,272,37,21,24,72,0,108
2,4974,247,30,14,14,51,4.0,159
2,4975,280,34,21,23,69,0,143
2,4976,241,37,21,24,53,0,89
2,4977,259,41,21,26,77,0,156
2,4978,339,27,19,22,46,0,25
2,4979,349,7,5,5,18,0,0
2,4980,339,27,19,22,46,0,25
2,4981,241,37,21,25,57,0,89
2,4982,299,33,20,20,59,0,28
2,4983,349,8,5,5,18,0,0
2,4984,303,24,16,19,53,0,77
2,4985,349,8,5,5,18,0,0
2,4986,316,28,19,21,56,0,73
2,4987,349,8,5,5,18,0,0
2,4988,241,38,21,25,57,0,89
2,4989,244,34,23,26,70,0,31
2,4990,349,8,5,5,18,0,0
2,4991,241,38,21,25,57,0,89
2,4992,244,34,23,26,70,0,31
2,4993,272,37,22,25,74,0,111
2,4994,280,35,21,23,69,0,146
2,4995,310,32,21,21,56,0,59
2,4996,332,52,32,34,95,0,64
2,4997,349,8,5,5,18,0,0
2,4998,244,34,23,26,70,0,31
2,4999,280,35,21,23,69,0,146
2,5000,272,37,22,26,75,0,111
2,5001,280,35,21,23,69,0,146
2,5002,251,32,24,27,75,0,50
2,5003,308,26,18,18,50,0,62
2,5004,251,32,24,27,75,0,50
2,5005,251,32,24,27,75,0,50
2,5006,272,38,22,26,75,0,111
2,5007,251,32,24,27,75,0,50
2,5008,272,38,22,26,75,0,111
2,5009,322,32,19,22,45,0,124
2,5010,288,25,15,21,56,0,56
2,5011,244,35,23,26,70,0,31
2,5012,272,39,22,26,75,0,111
2,5013,332,52,33,35,97,0,64
2,5014,244,35,23,26,70,0,31
2,5015,332,53,33,35,97,0,64
2,5016,332,53,33,35,97,0,64
2,5017,280,36,22,24,72,0,146
2,5018,310,33,22,22,60,0,59
2,5019,280,36,22,24,72,0,150
2,5020,310,33,22,22,60,0,62
2,5021,280,36,22,24,72,0,150
2,5022,282,29,19,19,59,0,62
2,5023,244,36,24,27,74,0,31
2,5024,309,28,19,22,55,1.0,71
2,5025,349,8,6,6,22,0,0
2,5026,241,39,22,26,61,0,89
2,5027,349,8,6,7,25,0,0
2,5028,319,7,4,4,9,0.5,34
2,5029,349,8,6,8,28,0,0
2,5030,349,9,6,8,28,0,0
2,5031,349,9,6,8,28,0,0
2,5032,349,9,6,8,28,0,0
2,5033,349,9,6,8,28,0,0
2,5034,333,30,21,24,58,0.5,65
2,5035,349,9,6,8,28,0,0
2,5036,359,19,16,18,55,0,38
2,5037,246,47,28,34,83,0,28
2,5038,246,47,28,34,83,0,28
2,5039,298,52,35,35,101,0,32
2,5040,246,47,28,34,83,0,28
2,5041,298,52,35,35,101,0,32
2,5042,338,27,22,23,63,0,29
2,5043,291,31,23,26,69,0,26
2,5044,298,52,35,35,101,0,32
2,5045,338,27,22,23,63,0,29
2,5046,267,35,22,22,58,0,124
2,5047,321,12,7,7,19,0,28
2,5048,324,26,13,14,53,3.5,94
2,5049,327,23,18,19,56,0,82
2,5050,341,26,12,12,47,5.0,110
2,5051,247,31,15,15,54,4.0,162
2,5052,247,31,15,15,54,4.0,162
2,5053,346,19,15,17,43,0,16
2,5054,346,19,15,17,43,0,16
2,5055,251,33,25,28,79,0,50
2,5056,346,19,15,17,43,0,16
2,5057,346,19,15,17,43,0,16
2,5058,316,29,20,22,58,0,73
2,5059,246,48,29,35,87,0,28
2,5060,322,33,20,23,49,0,132
2,5061,317,23,16,17,46,0,29
2,5062,317,23,16,17,46,0,29
2,5063,317,23,16,17,46,0,29
2,5064,316,30,21,23,62,0,73
2,5065,286,32,24,27,74,0,118
2,5066,290,33,23,30,93,0.5,110
2,5067,292,28,20,22,65,0,151
2,5068,293,46,28,28,100,4.5,96
2,5069,321,12,7,7,19,0,28
2,5070,324,26,13,14,53,3.5,94
2,5071,327,23,18,19,56,0,82
2,5072,341,26,13,13,51,5.0,113
2,5073,267,36,23,23,62,0,125
2,5074,290,33,23,30,93,0.5,110
2,5075,321,12,7,7,19,0,28
2,5076,324,26,13,14,53,3.5,94
2,5077,341,27,13,13,51,5.0,113
2,5078,341,27,13,13,51,5.0,113
2,5079,282,30,20,20,62,0,66
2,5080,341,27,13,13,51,5.0,113
2,5081,282,30,20,20,62,0,66
2,5082,309,29,20,23,56,1.0,71
2,5083,309,29,20,23,56,1.0,71
2,5084,264,24,13,17,47,0,59
2,5085,316,31,22,24,63,0,74
2,5086,338,27,23,24,65,0,29
2,5087,291,32,24,27,73,0,30
2,5088,338,27,23,25,69,0,29
2,5089,291,32,24,27,73,0,30
2,5090,291,32,24,27,73,0,30
2,5091,338,27,23,26,70,0,29
2,5092,244,37,25,28,75,0,38
2,5093,338,28,23,26,70,0,29
2,5094,338,28,23,26,70,0,29
2,5095,338,28,23,26,70,0,29
2,5096,252,25,18,19,46,0,39
2,5097,324,27,13,14,53,3.5,97
2,5098,327,24,18,19,56,0,82
2,5099,324,27,13,14,53,3.5,97
2,5100,327,24,18,19,56,0,82
2,5101,305,26,16,17,53,0,84
2,5102,327,24,19,20,59,0,82
2,5103,336,21,17,17,48,0,57
2,5104,336,21,17,17,48,0,57
2,5105,349,10,7,9,30,0,0
2,5106,349,10,7,9,30,0,0
2,5107,309,30,21,24,59,1.0,78
2,5108,300,26,14,14,35,0,58
2,5109,300,26,14,14,35,0,58
2,5110,249,25,17,21,60,0,44
2,5111,300,26,14,14,35,0,58
2,5112,267,38,24,24,64,0,132
2,5113,300,26,14,14,35,0,58
2,5114,267,38,24,24,64,0,132
2,5115,286,32,25,28,77,0,119
2,5116,292,28,21,23,67,0,152
2,5117,293,46,29,29,103,4.5,96
2,5118,321,12,8,8,22,0,28
2,5119,356,36,25,27,71,0,170
2,5120,290,34,24,31,97,0.5,114
2,5121,333,31,22,25,61,0.5,65
2,5122,356,36,25,27,71,0,170
2,5123,286,32,25,29,80,0,119
2,5124,299,34,21,21,63,0,32
2,5125,321,12,8,9,24,0,28
2,5126,333,31,22,25,61,0.5,65
2,5127,356,36,25,27,71,0,170
2,5128,333,31,22,25,61,0.5,65
2,5129,349,12,8,10,31,0,0
2,5130,297,29,21,21,58,0,101
2,5131,318,23,14,16,50,0,66
2,5132,318,23,14,16,50,0,66
2,5133,264,25,14,18,50,0,62
2,5134,264,25,14,18,50,0,62
2,5135,276,40,29,29,86,0,133
2,5136,285,11,8,8,19,0,45
2,5137,321,12,8,10,26,0,28
2,5138,356,36,26,28,74,0,173
2,5139,276,40,30,30,90,0,133
2,5140,285,11,9,9,23,0,45
2,5141,276,41,30,30,90,0,133
2,5142,276,41,30,30,90,0,133
2,5143,285,12,9,9,23,0,45
2,5144,353,31,24,28,75,0,134
2,5145,278,24,17,18,51,0,68
2,5146,285,12,10,10,26,0,45
2,5147,286,33,25,30,82,0,123
2,5148,292,29,21,23,67,0,158
2,5149,293,47,29,29,103,4.5,100
2,5150,328,29,15,15,48,2.0,55
2,5151,353,31,25,29,79,0,134
2,5152,356,37,26,28,74,0,176
2,5153,247,33,16,16,57,4.0,163
2,5154,258,29,18,20,54,0,64
2,5155,316,32,23,25,64,0,74
2,5156,258,29,18,20,54,0,64
2,5157,316,32,23,25,64,0,74
2,5158,285,12,10,11,28,0,45
2,5159,353,31,25,30,80,0,134
2,5160,285,12,10,12,29,0,45
2,5161,353,31,25,31,81,0,134
2,5162,287,30,14,15,33,0,83
2,5163,348,8,6,6,19,0,25
2,5164,287,30,14,15,33,0,83
2,5165,267,39,25,25,66,0,132
2,5166,324,28,14,15,57,3.5,98
2,5167,341,28,14,14,55,5.0,119
2,5168,359,20,17,19,58,0,48
2,5169,344,39,21,22,56,0,130
2,5170,344,39,21,22,56,0,130
2,5171,344,39,21,22,56,0,130
2,5172,344,39,21,22,56,0,130
2,5173,344,39,21,22,56,0,130
2,5174,344,39,21,22,56,0,130
2,5175,328,30,16,16,50,2.0,58
2,5176,316,32,24,26,65,0,74
2,5177,342,43,31,35,97,0,21
2,5178,342,43,31,35,97,0,21
2,5179,342,43,31,35,97,0,21
2,5180,316,33,24,26,65,0,74
2,5181,316,33,24,26,65,0,74
2,5182,316,33,24,26,65,0,74
2,5183,316,33,24,26,65,0,74
2,5184,316,33,24,26,65,0,74
2,5185,316,33,24,26,65,0,74
2,5186,286,34,25,30,82,0,126
2,5187,290,35,25,32,100,0.5,119
2,5188,292,30,21,23,67,0,158
2,5189,293,48,29,29,103,4.5,103
2,5190,327,26,19,20,59,0,86
2,5191,291,33,25,28,75,0,30
2,5192,267,40,25,25,66,0,136
2,5193,324,29,15,16,60,3.5,103
2,5194,341,29,14,14,55,5.0,122
2,5195,297,30,22,22,62,0,103
2,5196,297,30,22,22,62,0,103
2,5197,287,31,15,16,35,0,87
2,5198,285,13,10,12,29,0,45
2,5199,250,23,16,16,36,0,78
2,5200,276,42,31,31,93,0,133
2,5201,335,39,22,32,92,0,163
2,5202,348,8,7,7,22,0,25
2,5203,250,23,16,16,36,0,78
2,5204,276,42,31,31,93,0,133
2,5205,317,24,17,18,47,0,29
2,5206,250,23,16,16,36,0,78
2,5207,276,42,31,31,93,0,133
2,5208,250,23,16,16,36,0,78
2,5209,250,23,16,16,36,0,78
2,5210,265,47,32,35,87,0,118
2,5211,301,23,15,16,46,0,33
2,5212,302,8,6,6,12,0.5,30
2,5213,301,23,15,16,46,0,33
2,5214,301,23,15,16,46,0,33
2,5215,328,31,17,17,52,2.0,58
2,5216,301,23,15,16,46,0,33
2,5217,301,23,15,16,46,0,33
2,5218,297,31,23,23,65,0,103
2,5219,335,40,22,32,92,0,163
2,5220,307,17,10,10,30,0,0
2,5221,307,17,10,10,30,0,0
2,5222,324,29,15,16,60,3.5,103
2,5223,341,29,14,14,55,5.0,123
2,5224,359,21,18,20,60,0,51
2,5225,244,38,26,29,79,0,49
2,5226,296,36,18,20,63,0,171
2,5227,307,17,10,10,30,0,0
2,5228,296,36,18,20,63,0,171
2,5229,296,36,18,20,63,0,171
2,5230,351,28,19,19,53,0,106
2,5231,295,38,16,19,58,0,146
2,5232,318,24,15,17,53,0,67
2,5233,351,28,19,19,53,0,106
2,5234,318,24,15,17,53,0,67
2,5235,351,28,19,19,53,0,106
2,5236,318,24,15,17,53,0,67
2,5237,351,28,19,19,53,0,106
2,5238,351,28,19,19,53,0,106
2,5239,249,26,18,22,61,0,48
2,5240,249,26,18,22,61,0,48
2,5241,286,34,25,30,82,0,133
2,5242,293,48,29,29,103,4.5,103
2,5243,324,29,16,17,64,3.5,103
2,5244,327,26,20,21,60,0,86
2,5245,356,38,27,29,76,0,179
2,5246,359,21,18,20,60,0,51
2,5247,286,34,25,30,82,0,133
2,5248,290,36,26,33,103,0.5,120
2,5249,293,48,29,29,103,4.5,103
2,5250,356,38,27,29,76,0,179
2,5251,359,21,18,20,60,0,51
2,5252,293,48,29,29,103,4.5,103
2,5253,266,41,20,20,60,0,174
2,5254,292,31,22,24,71,0,162
2,5255,293,48,29,29,103,4.5,103
2,5256,302,8,7,7,16,0.5,30
2,5257,290,36,26,33,103,0.5,120
2,5258,293,48,29,29,103,4.5,103
2,5259,286,34,26,31,84,0,133
2,5260,290,36,26,33,103,0.5,120
2,5261,359,21,19,21,61,0,51
2,5262,302,9,7,7,16,0.5,30
2,5263,318,25,16,18,56,0,67
2,5264,333,32,23,26,65,0.5,66
2,5265,356,38,28,30,80,0,179
2,5266,266,41,21,21,63,0,174
2,5267,276,43,32,32,96,0,134
2,5268,302,9,7,7,16,0.5,30
2,5269,312,34,29,31,81,0,71
2,5270,318,25,16,18,56,0,67
2,5271,276,43,32,32,96,0,134
2,5272,286,35,26,31,84,0,133
2,5273,302,9,7,7,16,0.5,30
2,5274,306,27,18,20,53,0,35
2,5275,312,34,29,31,81,0,71
2,5276,327,26,20,22,61,0,86
2,5277,339,28,20,23,47,0,29
2,5278,342,44,32,36,100,0,21
2,5279,312,34,29,31,81,0,71
2,5280,342,44,32,36,100,0,21
2,5281,312,34,29,31,81,0,71
2,5282,342,44,32,36,100,0,21
2,5283,276,43,33,33,98,0,134
2,5284,356,39,28,30,80,0,180
2,5285,300,27,15,15,36,0,69
2,5286,300,27,15,15,36,0,69
2,5287,300,27,15,15,36,0,69
2,5288,284,27,18,20,58,0,85
2,5289,284,27,18,20,58,0,85
2,5290,299,35,22,22,66,0,34
2,5291,299,35,22,22,66,0,34
2,5292,348,9,7,7,22,0,25
2,5293,299,35,22,22,66,0,34
2,5294,348,9,7,7,22,0,25
2,5295,299,35,22,22,66,0,34
2,5296,348,9,7,7,22,0,25
2,5297,299,35,22,22,66,0,34
2,5298,299,35,22,22,66,0,34
2,5299,276,43,33,34,100,0,135
2,5300,290,36,27,34,106,0.5,120
2,5301,293,49,29,29,103,4.5,110
2,5302,276,44,33,34,100,0,139
2,5303,351,29,20,20,57,0,108
2,5304,351,29,20,20,57,0,108
2,5305,316,34,25,27,68,0,74
2,5306,316,34,25,27,68,0,74
2,5307,316,34,25,27,68,0,74
2,5308,312,35,30,32,84,0,72
2,5309,312,35,30,32,84,0,72
2,5310,312,35,30,32,84,0,72
2,5311,351,30,21,21,60,0,108
2,5312,312,35,30,32,84,0,72
2,5313,332,56,34,36,98,0,71
2,5314,305,27,17,18,56,0,89
2,5315,310,35,22,22,60,0,75
2,5316,332,56,34,36,98,0,71
2,5317,264,26,15,19,51,0,67
2,5318,286,37,27,32,86,0,133
2,5319,286,37,27,32,86,0,133
2,5320,286,37,27,32,86,0,133
2,5321,286,37,27,32,86,0,133
2,5322,342,45,33,37,104,0,21
2,5323,245,23,15,16,52,0,34
2,5324,283,47,26,30,78,0,154
2,5325,302,9,8,8,19,0.5,30
2,5326,313,33,20,20,53,0,97
2,5327,328,32,18,18,55,2.0,61
2,5328,331,39,25,33,86,0,171
2,5329,333,33,24,27,69,0.5,66
2,5330,245,23,15,16,52,0,34
2,5331,249,27,19,23,63,0,51
2,5332,283,47,26,30,78,0,154
2,5333,307,18,11,11,32,0,0
2,5334,328,32,18,18,55,2.0,61
2,5335,331,39,25,33,86,0,171
2,5336,333,33,24,27,69,0.5,66
2,5337,277,27,19,19,50,0,34
2,5338,283,47,26,30,78,0,154
2,5339,307,18,11,11,32,0,0
2,5340,283,47,26,30,78,0,154
2,5341,302,10,8,8,19,0.5,30
2,5342,307,18,11,11,32,0,0
2,5343,313,34,20,20,53,0,101
2,5344,307,18,11,11,32,0,0
2,5345,313,34,20,20,53,0,101
2,5346,251,35,26,29,83,0,62
2,5347,356,40,29,31,81,0,184
2,5348,345,26,23,23,61,0,46
2,5349,356,40,29,31,81,0,184
2,5350,242,36,21,24,68,0,138
2,5351,259,42,22,27,81,0,172
2,5352,260,41,27,29,67,0,106
2,5353,273,51,30,32,98,0,76
2,5354,296,37,19,21,67,0,173
2,5355,314,29,20,21,59,0.5,108
2,5356,326,41,23,25,68,0,151
2,5357,345,26,23,23,61,0,46
2,5358,295,39,17,20,62,0,151
2,5359,296,37,19,21,67,0,173
2,5360,351,31,22,22,63,0,111
2,5361,302,10,9,9,21,0.5,30
