episode,step,id_sat,visilbiltys,connexions,completed,completed_reward,aquisition_loss,requests_loss
2,5734,250,21,14,20,47,0,88
2,5735,250,21,14,20,47,0,88
2,5736,270,47,21,21,62,0,33
2,5737,267,49,32,34,94,0,140
2,5738,350,27,15,15,37,0,50
2,5739,321,29,20,20,55,0,28
2,5740,321,29,20,20,55,0,28
2,5741,263,13,10,11,27,0,26
2,5742,273,27,16,18,37,0,31
2,5743,275,48,30,35,95,0.5,167
2,5744,263,13,10,11,27,0,26
2,5745,273,27,16,18,37,0,31
2,5746,327,45,29,33,90,0,75
2,5747,253,44,25,30,77,0,136
2,5748,263,13,10,11,27,0,26
2,5749,263,13,10,11,27,0,26
2,5750,241,53,32,33,108,0,35
2,5751,263,13,10,11,27,0,26
2,5752,333,45,22,23,77,0,25
2,5753,342,25,16,16,43,0,73
2,5754,263,13,11,12,31,0,26
2,5755,252,29,19,20,47,0,66
2,5756,263,13,11,13,35,0,26
2,5757,359,42,23,23,68,0,95
2,5758,252,29,19,20,47,0,66
2,5759,263,13,11,14,37,0,26
2,5760,326,45,28,30,96,2.5,151
2,5761,350,27,15,15,37,0,50
2,5762,252,29,19,20,47,0,66
2,5763,326,45,28,30,96,2.5,151
2,5764,252,29,19,20,47,0,66
2,5765,263,14,11,14,37,0,26
2,5766,263,14,11,14,37,0,26
2,5767,307,25,16,18,42,0,49
2,5768,333,45,22,23,77,0,25
2,5769,342,25,17,17,47,0,73
2,5770,263,14,11,14,37,0,26
2,5771,307,25,16,18,42,0,49
2,5772,333,45,22,23,77,0,25
2,5773,335,56,37,38,108,0,83
2,5774,335,56,37,38,108,0,83
2,5775,342,26,17,17,47,0,73
2,5776,335,56,37,38,108,0,83
2,5777,244,47,27,35,88,0,145
2,5778,271,42,29,30,86,0,166
2,5779,319,52,28,33,78,0,146
2,5780,335,56,37,38,108,0,83
2,5781,336,55,33,35,95,0,151
2,5782,357,30,16,16,40,0,29
2,5783,271,42,29,30,86,0,166
2,5784,243,37,20,22,63,0,4
2,5785,266,56,30,35,85,0,160
2,5786,275,49,30,36,96,0.5,167
2,5787,327,46,30,34,93,0,75
2,5788,312,24,19,20,63,0,75
2,5789,312,24,19,20,63,0,75
2,5790,312,24,19,20,63,0,75
2,5791,312,24,19,20,63,0,75
2,5792,342,26,18,18,50,0,73
2,5793,312,24,19,20,63,0,75
2,5794,244,47,28,36,91,0,147
2,5795,357,30,16,16,40,0,29
2,5796,342,27,18,18,50,0,73
2,5797,342,27,18,18,50,0,73
2,5798,244,48,28,36,91,0,147
2,5799,295,44,31,33,99,0,53
2,5800,244,48,28,36,91,0,147
2,5801,249,47,28,28,80,0,59
2,5802,254,23,18,18,49,0,17
2,5803,265,26,12,15,43,0,6
2,5804,295,44,31,33,99,0,53
2,5805,299,27,17,17,54,0,24
2,5806,317,22,12,13,29,0,16
2,5807,346,42,29,29,84,0,21
2,5808,244,48,28,36,91,0,147
2,5809,255,38,19,22,71,1.0,128
2,5810,257,50,27,40,99,0,144
2,5811,268,41,29,34,91,0,139
2,5812,277,43,29,38,106,0.5,155
2,5813,353,44,23,27,74,1.0,120
2,5814,244,48,28,36,91,0,147
2,5815,275,49,31,37,97,0.5,167
2,5816,244,48,28,36,91,0,147
2,5817,270,48,22,22,64,0,34
2,5818,311,23,16,16,41,0,73
2,5819,312,25,20,21,66,0,75
2,5820,312,25,20,21,66,0,75
2,5821,275,50,31,37,97,0.5,167
2,5822,275,50,31,37,97,0.5,167
2,5823,249,47,29,29,84,0,59
2,5824,254,23,19,19,52,0,17
2,5825,275,50,31,37,97,0.5,167
2,5826,299,27,17,17,54,0,24
2,5827,317,22,13,14,33,0,16
2,5828,346,42,30,30,87,0,21
2,5829,299,27,17,17,54,0,24
2,5830,249,47,29,30,87,0,59
2,5831,254,23,19,20,53,0,17
2,5832,299,27,17,17,54,0,24
2,5833,317,22,13,15,37,0,16
2,5834,254,23,19,21,54,0,17
2,5835,311,23,17,17,44,0,73
2,5836,346,43,30,30,87,0,21
2,5837,249,48,29,30,87,0,59
2,5838,317,23,13,15,37,0,16
2,5839,346,43,30,30,87,0,21
2,5840,249,48,29,30,87,0,59
2,5841,270,49,23,23,65,0,34
2,5842,299,27,18,18,57,0,24
2,5843,317,23,13,15,37,0,16
2,5844,346,43,30,30,87,0,21
2,5845,270,49,23,23,65,0,34
2,5846,311,23,17,18,47,0,73
2,5847,254,24,19,21,54,0,17
2,5848,317,23,13,15,37,0,16
2,5849,311,24,17,18,47,0,73
2,5850,311,24,17,18,47,0,73
2,5851,341,41,22,22,59,0,51
2,5852,311,24,17,18,47,0,73
2,5853,341,41,22,22,59,0,51
2,5854,255,38,19,22,71,1.0,130
2,5855,257,50,28,41,102,0,144
2,5856,275,51,31,37,97,0.5,170
2,5857,311,24,17,18,47,0,73
2,5858,353,44,24,28,78,1.0,120
2,5859,255,38,19,22,71,1.0,130
2,5860,271,43,30,31,87,0,166
2,5861,275,51,31,37,97,0.5,170
2,5862,257,51,28,41,102,0,144
2,5863,353,45,24,28,78,1.0,120
2,5864,257,51,28,41,102,0,144
2,5865,353,45,24,28,78,1.0,120
2,5866,325,14,10,11,32,0,3
2,5867,329,44,35,36,96,0,82
2,5868,340,26,16,22,55,0,73
2,5869,340,26,16,22,55,0,73
2,5870,340,26,16,22,55,0,73
2,5871,254,24,20,22,55,0,17
2,5872,257,51,28,41,102,0,147
2,5873,275,51,32,38,98,0.5,170
2,5874,281,43,29,29,76,0,45
2,5875,299,28,18,18,57,0,24
2,5876,315,35,21,22,74,1.0,166
2,5877,317,24,13,15,37,0,16
2,5878,337,49,33,34,95,0.5,157
2,5879,340,26,16,22,55,0,73
2,5880,345,50,35,36,104,0,20
2,5881,346,43,31,31,89,0,21
2,5882,349,19,15,15,48,0,15
2,5883,353,45,25,29,81,1.0,120
2,5884,242,14,7,9,29,0,19
2,5885,257,51,28,41,102,0,147
2,5886,281,43,29,29,76,0,45
2,5887,315,35,21,22,74,1.0,166
2,5888,317,24,13,15,37,0,16
2,5889,337,49,33,34,95,0.5,157
2,5890,340,26,16,22,55,0,75
2,5891,349,19,15,15,48,0,15
2,5892,281,43,29,29,76,0,45
2,5893,340,26,16,22,55,0,75
2,5894,345,50,35,36,104,0,20
2,5895,346,43,31,32,91,0,21
2,5896,281,43,29,29,76,0,45
2,5897,340,26,16,22,55,0,75
2,5898,254,25,20,22,55,0,17
2,5899,299,28,19,19,59,0,24
2,5900,313,38,19,19,53,0,12
2,5901,313,38,19,19,53,0,12
2,5902,241,54,33,34,110,0,35
2,5903,263,15,12,15,38,0,26
2,5904,280,42,20,22,56,0,98
2,5905,333,46,23,24,81,0,29
2,5906,263,15,12,15,38,0,26
2,5907,282,48,28,28,79,0,48
2,5908,342,28,19,19,51,0,73
2,5909,280,42,21,23,59,0,98
2,5910,333,46,23,24,81,0,29
2,5911,342,28,19,19,51,0,73
2,5912,342,28,19,19,51,0,73
2,5913,342,28,19,19,51,0,73
2,5914,280,43,21,23,59,0,98
2,5915,325,14,10,11,32,0,3
2,5916,275,51,32,39,102,0.5,173
2,5917,329,45,36,37,100,0,84
2,5918,289,25,16,21,55,0,66
2,5919,326,46,29,31,100,2.5,165
2,5920,329,45,36,37,100,0,84
2,5921,289,25,16,21,55,0,66
2,5922,326,46,29,31,100,2.5,165
2,5923,275,52,32,39,102,0.5,173
2,5924,275,52,32,39,102,0.5,173
2,5925,275,52,32,39,102,0.5,173
2,5926,275,52,32,39,102,0.5,173
2,5927,275,52,32,39,102,0.5,173
2,5928,351,25,13,15,46,0,66
2,5929,276,42,24,24,68,0.5,56
2,5930,294,25,18,20,51,0,56
2,5931,335,57,38,39,110,0,91
2,5932,351,25,13,15,46,0,66
2,5933,276,42,24,24,68,0.5,56
2,5934,283,27,19,19,50,0,73
2,5935,294,25,18,20,51,0,56
2,5936,283,27,19,19,50,0,73
2,5937,283,27,19,19,50,0,73
2,5938,283,27,19,19,50,0,73
2,5939,296,15,10,11,30,0,0
2,5940,283,27,19,19,50,0,73
2,5941,243,38,21,23,66,0,4
2,5942,304,19,13,15,30,0,31
2,5943,324,51,41,44,129,2.5,136
2,5944,331,45,26,30,72,0,126
2,5945,337,49,33,34,95,0.5,157
2,5946,331,45,26,30,72,0,126
2,5947,331,45,26,30,72,0,126
2,5948,260,52,30,34,101,0,71
2,5949,284,26,17,17,44,0,63
2,5950,285,50,27,30,71,0,125
2,5951,324,51,42,45,130,2.5,136
2,5952,352,28,21,22,61,0,15
2,5953,254,25,21,23,56,0,17
2,5954,281,44,30,30,79,0,45
2,5955,284,26,17,17,44,0,63
2,5956,285,50,27,30,71,0,125
2,5957,324,51,42,46,131,2.5,136
2,5958,345,50,36,37,107,0,20
2,5959,346,45,31,32,91,0,21
2,5960,352,28,21,22,61,0,15
2,5961,284,26,17,17,44,0,63
2,5962,285,50,27,30,71,0,125
2,5963,292,53,27,27,74,0,148
2,5964,324,51,42,47,132,2.5,136
2,5965,296,15,11,12,33,0,0
2,5966,296,15,11,13,36,0,0
2,5967,284,26,17,17,44,0,63
2,5968,296,16,11,13,36,0,0
2,5969,296,16,11,13,36,0,0
2,5970,296,16,11,13,36,0,0
2,5971,296,16,11,13,36,0,0
2,5972,269,41,25,25,63,0,13
2,5973,299,29,19,20,60,0,24
2,5974,345,50,36,38,110,0,20
2,5975,346,46,32,33,93,0,21
2,5976,349,20,16,16,52,0,15
2,5977,313,39,20,20,57,0,12
2,5978,285,51,28,31,72,0,126
2,5979,295,45,32,34,102,0,55
2,5980,345,51,36,38,110,0,20
2,5981,269,41,26,26,67,0,16
2,5982,285,51,28,31,72,0,126
2,5983,295,45,32,34,102,0,55
2,5984,345,51,36,38,110,0,20
2,5985,244,50,29,37,92,0,154
2,5986,285,51,28,31,72,0,126
2,5987,295,45,32,34,102,0,55
2,5988,345,51,36,38,110,0,20
2,5989,244,50,29,37,92,0,154
2,5990,258,27,19,20,54,1.5,99
2,5991,268,42,30,35,92,0,143
2,5992,329,46,37,38,102,0,85
2,5993,345,51,36,38,110,0,20
2,5994,244,50,29,37,92,0,154
2,5995,269,42,26,26,67,0,16
2,5996,329,46,37,38,102,0,85
2,5997,345,51,36,38,110,0,20
2,5998,244,50,29,37,92,0,154
2,5999,284,26,18,18,46,0,63
2,6000,255,39,20,23,74,1.0,134
2,6001,277,44,30,39,109,0.5,156
2,6002,315,36,22,23,77,1.0,166
2,6003,337,50,33,34,95,0.5,157
2,6004,312,26,21,22,68,0,86
2,6005,312,26,21,22,68,0,86
2,6006,327,49,31,35,96,0,82
2,6007,329,47,38,39,104,0,85
2,6008,276,43,24,24,68,0.5,56
2,6009,276,43,24,24,68,0.5,56
2,6010,341,42,23,23,62,0,52
2,6011,341,42,23,23,62,0,52
2,6012,347,48,33,34,88,0,157
2,6013,341,42,23,23,62,0,52
2,6014,290,24,17,18,50,0,74
2,6015,290,24,17,18,50,0,74
2,6016,329,48,39,40,106,0,85
2,6017,334,43,29,29,89,0.5,129
2,6018,258,28,20,21,58,1.5,100
2,6019,334,43,29,29,89,0.5,129
2,6020,258,28,20,21,58,1.5,100
2,6021,334,43,29,29,89,0.5,129
2,6022,359,44,24,24,71,0,95
2,6023,337,51,33,34,95,0.5,157
2,6024,255,39,21,24,77,1.0,139
2,6025,257,52,28,41,102,0,158
2,6026,277,44,31,40,110,0.5,156
2,6027,344,27,17,17,39,0.5,61
2,6028,269,42,27,27,70,0,16
2,6029,262,25,16,20,50,1.5,68
2,6030,269,42,27,28,72,0,16
2,6031,332,45,21,23,68,0,48
2,6032,355,31,22,22,64,0,95
2,6033,262,25,16,20,50,1.5,68
2,6034,332,45,21,23,68,0,48
2,6035,355,31,22,22,64,0,95
2,6036,295,46,32,34,102,0,55
2,6037,355,31,22,22,64,0,95
2,6038,269,43,27,28,72,0,16
2,6039,295,46,32,34,102,0,55
2,6040,245,51,36,39,109,0,68
2,6041,269,43,27,28,72,0,16
2,6042,295,46,32,34,102,0,55
2,6043,295,46,32,34,102,0,55
2,6044,341,43,24,24,64,0,56
2,6045,307,26,17,19,43,0,49
2,6046,260,53,31,35,103,0,72
2,6047,307,26,17,19,43,0,49
2,6048,263,16,13,16,39,0,26
2,6049,284,27,18,18,46,0,63
2,6050,263,16,13,16,39,0,26
2,6051,284,27,18,18,46,0,63
2,6052,263,16,13,16,39,0,26
2,6053,324,51,42,48,133,2.5,140
2,6054,267,50,33,35,96,0,145
2,6055,351,26,14,16,47,0,66
2,6056,294,26,19,21,55,0,56
2,6057,351,26,14,16,47,0,66
2,6058,358,25,15,17,55,0,47
2,6059,351,26,14,16,47,0,66
2,6060,241,56,34,35,112,0,35
2,6061,292,55,28,28,77,0,148
2,6062,320,28,16,19,45,0,62
2,6063,351,26,14,16,47,0,66
2,6064,292,55,28,28,77,0,148
2,6065,243,39,22,24,69,0,4
2,6066,292,55,28,28,77,0,148
2,6067,301,25,18,19,47,0,70
2,6068,359,45,25,25,74,0,97
2,6069,243,39,22,24,69,0,4
2,6070,292,55,28,28,77,0,148
2,6071,243,39,22,24,69,0,4
2,6072,243,39,22,24,69,0,4
2,6073,333,48,24,25,85,0,29
2,6074,243,39,22,24,69,0,4
2,6075,333,48,24,25,85,0,29
2,6076,254,26,21,24,57,0,20
2,6077,269,44,28,29,73,0,16
2,6078,254,26,21,24,57,0,20
2,6079,269,44,28,29,73,0,16
2,6080,254,26,21,24,57,0,20
2,6081,269,44,28,29,73,0,16
2,6082,301,25,18,19,47,0,70
2,6083,249,50,30,31,90,0,62
2,6084,301,25,18,19,47,0,70
2,6085,249,50,30,31,90,0,62
2,6086,316,48,30,32,73,0,164
2,6087,249,50,30,31,90,0,62
2,6088,308,55,32,35,99,1.0,204
2,6089,316,48,30,32,73,0,164
2,6090,346,47,32,33,93,0,21
2,6091,257,52,29,42,105,0,161
2,6092,277,44,31,41,111,0.5,161
2,6093,316,48,30,32,73,0,164
2,6094,344,27,17,17,39,0.5,61
2,6095,354,52,37,37,104,0,121
2,6096,280,44,22,24,60,0,102
2,6097,295,48,33,35,105,0,58
2,6098,296,17,12,14,37,0,0
2,6099,312,27,22,23,69,0,90
2,6100,241,56,34,35,112,0,35
2,6101,287,46,35,37,96,0,166
2,6102,291,49,33,39,104,0,86
2,6103,295,48,33,35,105,0,58
2,6104,302,26,15,19,54,0,59
2,6105,344,27,17,17,39,0.5,61
2,6106,354,52,38,38,108,0,121
2,6107,253,47,26,31,78,0,147
2,6108,344,27,17,17,39,0.5,61
2,6109,305,48,28,29,70,0,135
2,6110,270,50,24,24,66,0,44
2,6111,305,48,28,29,70,0,135
2,6112,354,53,38,38,108,0,121
2,6113,305,48,28,29,70,0,135
2,6114,267,51,34,36,98,0,145
2,6115,359,47,26,26,76,0,97
2,6116,346,48,33,34,97,0,21
2,6117,346,48,33,34,97,0,21
2,6118,260,54,32,36,106,0,72
2,6119,346,48,33,34,97,0,21
2,6120,346,48,33,34,97,0,21
2,6121,262,25,17,21,53,1.5,69
2,6122,285,54,29,32,75,0,128
2,6123,285,54,29,32,75,0,131
2,6124,251,28,17,18,42,0,35
2,6125,285,54,29,32,75,0,131
2,6126,251,28,17,18,42,0,35
2,6127,251,28,17,18,42,0,35
2,6128,251,28,17,18,42,0,35
2,6129,334,45,30,30,92,0.5,132
2,6130,316,50,31,33,74,0,164
2,6131,316,50,31,33,74,0,164
2,6132,335,59,39,40,111,0,91
2,6133,335,59,39,40,111,0,91
2,6134,335,59,39,40,111,0,91
2,6135,316,51,31,33,74,0,167
2,6136,330,24,20,22,52,0,55
2,6137,332,46,22,24,72,0,49
2,6138,330,24,20,22,52,0,55
2,6139,281,47,31,31,82,0,45
2,6140,295,49,34,36,108,0,59
2,6141,345,54,36,38,110,0,20
2,6142,281,47,31,31,82,0,45
2,6143,295,49,34,36,108,0,59
2,6144,345,54,36,38,110,0,20
2,6145,281,47,31,31,82,0,45
2,6146,345,54,36,38,110,0,20
2,6147,281,47,31,31,82,0,45
2,6148,335,59,40,41,115,0,92
2,6149,326,47,30,32,104,3.5,174
2,6150,335,60,40,41,115,0,92
2,6151,246,45,33,36,109,0.5,112
2,6152,264,53,28,31,73,0,151
2,6153,266,58,31,36,86,0,174
2,6154,280,45,22,24,60,0,103
2,6155,305,49,29,30,71,0,142
2,6156,309,54,36,42,114,0,103
2,6157,325,15,11,12,34,0,3
2,6158,335,60,40,41,115,0,92
2,6159,336,56,34,36,98,0,176
2,6160,280,45,22,24,60,0,103
2,6161,305,49,29,30,71,0,142
2,6162,325,15,11,12,34,0,3
2,6163,335,60,40,41,115,0,92
2,6164,246,45,33,36,109,0.5,112
2,6165,264,53,28,31,73,0,154
2,6166,281,48,32,32,86,0,45
2,6167,309,54,36,42,114,0,103
2,6168,260,55,33,37,108,0,72
2,6169,281,49,32,32,86,0,45
2,6170,260,55,33,37,108,0,72
2,6171,260,55,33,37,108,0,72
2,6172,260,55,33,37,108,0,72
2,6173,254,27,21,24,57,0,21
2,6174,265,27,13,16,47,0,7
2,6175,269,45,29,30,77,0,16
2,6176,317,25,13,15,37,0,16
2,6177,349,21,17,17,54,0,17
2,6178,349,21,17,17,54,0,17
2,6179,299,30,20,21,61,0,27
2,6180,349,21,17,17,54,0,17
2,6181,284,28,19,19,49,0,69
2,6182,299,30,20,21,61,0,27
2,6183,306,27,15,19,52,0,51
2,6184,299,30,20,21,61,0,27
2,6185,306,27,15,19,52,0,51
2,6186,306,27,15,19,52,0,51
2,6187,306,27,15,19,52,0,51
2,6188,325,15,11,12,34,0,3
2,6189,247,25,23,23,72,0,74
2,6190,271,44,31,32,88,0,178
2,6191,280,46,23,25,64,0,103
2,6192,290,25,18,19,52,0,81
2,6193,320,29,17,20,49,0,67
2,6194,240,19,11,14,39,0,46
2,6195,258,29,21,22,61,1.5,100
2,6196,240,19,11,14,39,0,46
2,6197,258,29,21,22,61,1.5,100
2,6198,240,19,11,14,39,0,46
2,6199,258,29,21,22,61,1.5,100
2,6200,329,49,40,41,107,0,89
2,6201,329,49,40,41,107,0,89
2,6202,281,50,33,33,88,0,45
2,6203,254,27,22,25,61,0,21
2,6204,269,45,29,30,77,0,16
2,6205,317,25,13,15,37,0,16
2,6206,269,46,29,30,77,0,16
2,6207,269,46,29,30,77,0,16
2,6208,254,28,22,25,61,0,21
2,6209,265,28,14,17,50,0,7
2,6210,349,22,18,18,58,0,17
2,6211,285,55,30,33,77,0,138
2,6212,262,26,17,22,55,1.5,70
2,6213,262,26,17,22,55,1.5,70
2,6214,271,44,32,33,92,0,178
2,6215,332,47,23,25,76,0,49
2,6216,247,26,24,24,75,0,74
2,6217,271,44,32,34,93,0,178
2,6218,271,45,32,34,93,0,178
2,6219,271,45,32,34,93,0,178
2,6220,307,27,18,20,47,0,55
2,6221,295,50,35,37,110,0,59
2,6222,312,28,23,24,70,0,96
2,6223,260,56,34,38,109,0,72
2,6224,333,49,25,26,88,0,29
2,6225,333,49,25,26,88,0,29
2,6226,333,49,25,26,88,0,29
2,6227,333,49,25,26,88,0,29
2,6228,312,28,24,25,71,0,96
2,6229,333,49,25,26,88,0,29
2,6230,255,40,21,25,79,2.0,147
2,6231,257,53,29,43,107,0,172
2,6232,312,29,24,25,71,0,96
2,6233,338,43,21,23,66,0,67
2,6234,269,47,30,31,78,0,16
2,6235,358,25,16,18,58,0,48
2,6236,248,25,14,15,41,0,82
2,6237,264,53,28,31,73,0,159
2,6238,300,23,14,16,36,0,58
2,6239,328,22,15,19,54,0,101
2,6240,343,45,34,37,103,0,116
2,6241,256,53,28,28,76,0,93
2,6242,264,53,28,31,73,0,159
2,6243,315,38,23,24,80,1.0,180
2,6244,328,22,15,19,54,0,101
2,6245,343,45,34,37,103,0,116
2,6246,326,48,31,33,106,4.5,178
2,6247,248,25,15,16,45,0,82
2,6248,300,23,15,17,40,0,58
2,6249,328,22,15,19,54,0,104
2,6250,343,45,34,37,103,0,116
2,6251,242,15,8,10,32,0,20
2,6252,277,45,31,42,112,0.5,169
2,6253,242,15,8,10,32,0,20
2,6254,270,51,25,25,70,0,47
2,6255,277,45,31,42,112,0.5,169
2,6256,300,23,15,18,44,0,61
2,6257,328,22,15,19,54,0,107
2,6258,337,52,34,35,97,0.5,166
2,6259,242,15,8,10,32,0,20
2,6260,270,51,25,25,70,0,47
2,6261,337,52,34,35,97,0.5,166
2,6262,275,53,33,40,103,0.5,185
2,6263,320,30,18,21,52,0,71
2,6264,320,30,18,21,52,0,71
2,6265,320,30,18,21,52,0,71
2,6266,320,30,18,21,52,0,71
2,6267,320,30,18,21,52,0,71
2,6268,269,48,31,32,79,0,16
2,6269,284,29,20,20,51,0,69
2,6270,269,48,31,32,79,0,16
2,6271,269,48,31,32,79,0,16
2,6272,358,26,16,18,58,0,48
2,6273,338,44,22,24,70,0,67
2,6274,358,26,16,18,58,0,48
2,6275,289,29,17,22,58,0,75
2,6276,301,26,19,20,51,0,70
2,6277,338,44,22,24,70,0,67
2,6278,358,26,16,18,58,0,48
2,6279,289,29,17,22,58,0,75
2,6280,301,26,19,20,51,0,70
2,6281,338,44,22,24,70,0,67
2,6282,358,26,16,18,58,0,48
2,6283,315,39,24,25,83,1.0,180
2,6284,338,44,22,24,70,0,67
2,6285,358,26,16,18,58,0,48
2,6286,315,39,24,25,83,1.0,180
2,6287,358,26,16,18,58,0,48
2,6288,359,48,27,27,77,0,101
2,6289,359,48,27,27,77,0,101
2,6290,257,53,29,43,107,0,172
2,6291,329,50,41,42,111,0,89
2,6292,353,46,25,30,83,1.0,135
2,6293,354,54,39,39,112,0,133
2,6294,359,48,27,27,77,0,101
2,6295,243,40,23,25,72,0,4
2,6296,329,50,41,42,111,0,89
2,6297,359,48,27,27,77,0,101
2,6298,243,40,23,25,72,0,4
2,6299,332,48,24,26,79,0,52
2,6300,359,48,27,27,77,0,101
2,6301,243,40,23,25,72,0,4
2,6302,313,40,21,21,60,0,12
2,6303,332,48,24,26,79,0,52
2,6304,243,40,23,25,72,0,4
2,6305,332,48,24,26,79,0,52
2,6306,342,30,20,20,52,0,77
2,6307,243,40,23,25,72,0,4
2,6308,296,18,13,15,38,0,0
2,6309,332,48,24,26,79,0,52
2,6310,342,30,20,20,52,0,77
2,6311,243,40,23,25,72,0,4
2,6312,255,41,22,26,81,2.0,151
2,6313,332,48,24,26,79,0,52
2,6314,243,40,23,25,72,0,4
2,6315,243,40,23,25,72,0,4
2,6316,341,44,25,25,66,0,76
2,6317,280,47,24,26,66,0,106
2,6318,280,47,24,26,66,0,106
2,6319,342,31,21,21,56,0,77
2,6320,342,31,21,21,56,0,77
2,6321,342,31,21,21,56,0,77
2,6322,342,31,21,21,56,0,77
2,6323,342,31,21,21,56,0,77
2,6324,342,31,21,21,56,0,77
2,6325,267,54,35,37,100,0,153
2,6326,267,54,35,37,100,0,153
2,6327,250,24,15,21,48,0,97
2,6328,267,54,35,37,100,0,153
2,6329,268,46,31,36,95,0,160
2,6330,268,46,31,36,95,0,160
2,6331,338,45,23,25,74,0,67
2,6332,251,29,18,19,45,0,38
2,6333,271,47,33,35,94,0,183
2,6334,290,26,19,20,54,0,87
2,6335,338,45,23,25,74,0,67
2,6336,338,45,23,25,74,0,69
2,6337,338,45,23,25,74,0,69
2,6338,326,50,32,34,108,4.5,183
2,6339,338,45,23,25,74,0,69
2,6340,326,50,32,34,108,4.5,183
2,6341,352,29,22,23,64,0,16
2,6342,248,26,15,16,45,0,83
2,6343,282,49,29,29,83,0,48
2,6344,328,22,16,20,58,0,107
2,6345,282,49,29,29,83,0,48
2,6346,298,25,12,12,33,0,73
2,6347,298,25,12,12,33,0,73
2,6348,328,23,16,20,58,0,107
2,6349,338,46,24,26,77,0,69
2,6350,302,27,16,20,58,0,65
2,6351,303,49,34,46,112,0,168
2,6352,338,46,24,26,77,0,69
2,6353,244,51,30,38,93,0,159
2,6354,298,25,12,12,33,0,73
2,6355,314,22,12,14,45,0,63
2,6356,319,53,28,33,78,0,170
2,6357,328,23,17,21,60,0,107
2,6358,331,46,27,31,76,0,141
2,6359,354,54,40,40,113,0,133
2,6360,298,25,12,12,33,0,73
2,6361,314,22,12,14,45,0,63
2,6362,353,47,26,31,85,1.0,140
2,6363,314,22,12,14,45,0,63
2,6364,339,16,11,11,29,0,35
2,6365,270,52,26,26,74,0,47
2,6366,319,53,29,34,80,0,170
2,6367,331,46,28,32,80,0,141
2,6368,335,61,41,42,116,0,94
2,6369,339,16,11,11,29,0,35
2,6370,270,52,26,26,74,0,47
2,6371,271,48,34,36,97,0,186
2,6372,271,48,34,36,97,0,186
2,6373,271,48,34,36,97,0,186
2,6374,315,40,25,26,85,1.0,183
2,6375,337,53,35,36,101,0.5,174
2,6376,284,30,20,20,51,0,73
2,6377,284,30,20,20,51,0,73
2,6378,284,30,20,20,51,0,73
2,6379,280,48,25,27,70,0,109
2,6380,246,46,33,36,109,0.5,119
2,6381,309,55,37,43,118,0,112
2,6382,257,54,29,43,107,0,178
2,6383,263,17,14,17,40,0,31
2,6384,277,47,32,43,114,0.5,170
2,6385,247,27,25,25,77,0,74
2,6386,290,27,20,21,56,0,87
2,6387,315,41,26,27,87,1.0,183
2,6388,322,17,8,10,15,0,7
2,6389,337,54,36,37,102,0.5,174
2,6390,326,51,33,35,112,4.5,186
2,6391,253,50,27,32,80,0,151
2,6392,253,50,27,32,80,0,151
2,6393,253,50,27,32,80,0,151
2,6394,253,50,27,32,80,0,151
2,6395,359,49,28,28,81,0,104
2,6396,319,53,29,35,82,0,170
2,6397,339,16,11,11,29,0,35
2,6398,249,51,30,31,90,0,64
2,6399,274,51,25,28,80,0,45
2,6400,325,17,12,13,37,0,3
2,6401,346,49,34,35,100,0,27
2,6402,249,51,30,31,90,0,64
2,6403,274,51,25,28,80,0,45
2,6404,313,41,22,22,64,0,12
2,6405,346,49,34,35,100,0,27
2,6406,313,41,22,22,64,0,12
2,6407,299,31,21,22,63,0,27
2,6408,339,16,12,12,31,0,35
2,6409,299,31,21,22,63,0,27
2,6410,339,17,12,12,31,0,35
2,6411,351,28,15,17,50,0,66
2,6412,260,58,35,39,111,0,79
2,6413,351,28,15,17,50,0,66
2,6414,260,58,35,39,111,0,79
2,6415,319,54,29,35,82,0,170
2,6416,331,47,28,33,83,0,146
2,6417,351,28,15,17,50,0,66
2,6418,354,55,40,40,113,0,136
2,6419,260,58,35,39,111,0,79
2,6420,353,48,27,32,87,1.0,145
2,6421,260,58,35,39,111,0,79
2,6422,327,51,32,36,99,0,104
2,6423,353,48,27,32,87,1.0,145
2,6424,327,51,32,36,99,0,104
2,6425,292,57,29,29,81,0,169
2,6426,309,55,38,44,121,0,118
2,6427,327,51,32,36,99,0,104
2,6428,253,51,28,33,84,0,151
2,6429,253,51,28,33,84,0,151
2,6430,309,56,38,44,121,0,118
2,6431,253,51,28,33,84,0,151
2,6432,339,17,13,13,32,0,35
2,6433,295,51,36,38,112,0,61
2,6434,316,52,32,34,77,0,187
2,6435,295,51,36,38,112,0,61
2,6436,316,52,32,34,77,0,187
2,6437,295,51,36,38,112,0,61
2,6438,316,52,32,34,77,0,187
2,6439,339,18,13,13,32,0,35
2,6440,344,28,18,18,41,0.5,66
2,6441,319,54,30,36,83,0,170
2,6442,331,47,29,34,86,0,149
2,6443,319,55,30,36,83,0,170
2,6444,331,48,29,34,86,0,149
2,6445,245,52,37,40,113,0,72
2,6446,268,47,32,37,98,0,161
2,6447,319,55,30,36,83,0,170
2,6448,331,48,29,34,86,0,149
2,6449,319,55,30,36,83,0,170
2,6450,331,48,29,34,86,0,149
2,6451,303,50,35,47,114,0,175
2,6452,330,25,21,23,56,0,58
2,6453,330,25,21,23,56,0,58
2,6454,313,42,23,23,68,0,12
2,6455,313,42,23,23,68,0,12
2,6456,352,30,23,24,66,0,20
2,6457,352,30,23,24,66,0,20
